Proxy,Product,Clinic_Name,Clinic_Price,Competitor,Competitor_Price,Clinic_ID
Sundsvall,X-Ray & Sedation (HD),Sundsvall,2595,Distriktsveterinärerna Sundsvall,1995.0,8099
Sundsvall,Consultation,Sundsvall,1495,Distriktsveterinärerna Hudiksvall,965.0,8099
Sundsvall,Castrate Dog (20kg),Sundsvall,5835,Distriktsveterinärerna Hudiksvall,4625.0,8099
Sundsvall,Bitch Spay (20kg),Sundsvall,9635,Distriktsveterinärerna Hudiksvall,8025.0,8099
Sundsvall,Dog Vaccination DHPPI,Sundsvall,495,Distriktsveterinärerna Hudiksvall,575.0,8099
Sundsvall,Cat Spay,Sundsvall,2090,Distriktsveterinärerna Hudiksvall,1825.0,8099
Sundsvall,Cat Castrate,Sundsvall,1175,Distriktsveterinärerna Hudiksvall,975.0,8099
Sundsvall,Cat Vaccination,Sundsvall,495,Distriktsveterinärerna Hudiksvall,575.0,8099
Sundsvall,X-Ray & Sedation (HD),Sundsvall,2595,Distriktsveterinärerna Hudiksvall,1995.0,8099
Sundsvall,Consultation,Sundsvall,1495,Distriktsveterinärerna Sollefteå,965.0,8099
Sundsvall,Castrate Dog (20kg),Sundsvall,5835,Distriktsveterinärerna Sollefteå,4625.0,8099
Sundsvall,Bitch Spay (20kg),Sundsvall,9635,Distriktsveterinärerna Sollefteå,8025.0,8099
Sundsvall,Dog Vaccination DHPPI,Sundsvall,495,Distriktsveterinärerna Sollefteå,575.0,8099
Sundsvall,Cat Spay,Sundsvall,2090,Distriktsveterinärerna Sollefteå,1825.0,8099
Sundsvall,Cat Castrate,Sundsvall,1175,Distriktsveterinärerna Sollefteå,975.0,8099
Sundsvall,Cat Vaccination,Sundsvall,495,Distriktsveterinärerna Sollefteå,575.0,8099
Sundsvall,X-Ray & Sedation (HD),Sundsvall,2595,Distriktsveterinärerna Sollefteå,1995.0,8099
Sundsvall,Consultation,Sundsvall,1495,Sundsvalls Veterinärmottagning,890.0,8099
Sundsvall,Castrate Dog (20kg),Sundsvall,5835,Sundsvalls Veterinärmottagning,6500.0,8099
Sundsvall,Bitch Spay (20kg),Sundsvall,9635,Sundsvalls Veterinärmottagning,,8099
Sundsvall,Dog Vaccination DHPPI,Sundsvall,495,Sundsvalls Veterinärmottagning,,8099
Sundsvall,Cat Spay,Sundsvall,2090,Sundsvalls Veterinärmottagning,1850.0,8099
Sundsvall,Cat Castrate,Sundsvall,1175,Sundsvalls Veterinärmottagning,1050.0,8099
Sundsvall,Cat Vaccination,Sundsvall,495,Sundsvalls Veterinärmottagning,,8099
Sundsvall,X-Ray & Sedation (HD),Sundsvall,2595,Sundsvalls Veterinärmottagning,,8099
Östersund,Consultation,Östersund,1500,Distriktsveterinärerna Jämtland,965.0,8098
Östersund,Castrate Dog (20kg),Östersund,5795,Distriktsveterinärerna Jämtland,4625.0,8098
Östersund,Bitch Spay (20kg),Östersund,8495,Distriktsveterinärerna Jämtland,8025.0,8098
Östersund,Dog Vaccination DHPPI,Östersund,495,Distriktsveterinärerna Jämtland,575.0,8098
Östersund,Cat Spay,Östersund,1895,Distriktsveterinärerna Jämtland,1825.0,8098
Östersund,Cat Castrate,Östersund,1195,Distriktsveterinärerna Jämtland,975.0,8098
Östersund,Cat Vaccination,Östersund,495,Distriktsveterinärerna Jämtland,575.0,8098
Östersund,X-Ray & Sedation (HD),Östersund,1800,Distriktsveterinärerna Jämtland,1995.0,8098
Östersund,Consultation,Östersund,1500,Distriktsveterinärerna Sveg,965.0,8098
Östersund,Castrate Dog (20kg),Östersund,5795,Distriktsveterinärerna Sveg,4625.0,8098
Östersund,Bitch Spay (20kg),Östersund,8495,Distriktsveterinärerna Sveg,8025.0,8098
Östersund,Dog Vaccination DHPPI,Östersund,495,Distriktsveterinärerna Sveg,575.0,8098
Östersund,Cat Spay,Östersund,1895,Distriktsveterinärerna Sveg,1825.0,8098
Östersund,Cat Castrate,Östersund,1195,Distriktsveterinärerna Sveg,975.0,8098
Östersund,Cat Vaccination,Östersund,495,Distriktsveterinärerna Sveg,575.0,8098
Östersund,X-Ray & Sedation (HD),Östersund,1800,Distriktsveterinärerna Sveg,1995.0,8098
Östersund,Consultation,Östersund,1500,Distriktsveterinärerna Hede,965.0,8098
Östersund,Castrate Dog (20kg),Östersund,5795,Distriktsveterinärerna Hede,4625.0,8098
Östersund,Bitch Spay (20kg),Östersund,8495,Distriktsveterinärerna Hede,8025.0,8098
Östersund,Dog Vaccination DHPPI,Östersund,495,Distriktsveterinärerna Hede,575.0,8098
Östersund,Cat Spay,Östersund,1895,Distriktsveterinärerna Hede,1825.0,8098
Östersund,Cat Castrate,Östersund,1195,Distriktsveterinärerna Hede,975.0,8098
Östersund,Cat Vaccination,Östersund,495,Distriktsveterinärerna Hede,575.0,8098
Östersund,X-Ray & Sedation (HD),Östersund,1800,Distriktsveterinärerna Hede,1995.0,8098
Östersund,Consultation,Östersund,1500,Jämtlands Djurklinik,,8098
Östersund,Castrate Dog (20kg),Östersund,5795,Jämtlands Djurklinik,,8098
Östersund,Bitch Spay (20kg),Östersund,8495,Jämtlands Djurklinik,,8098
Östersund,Dog Vaccination DHPPI,Östersund,495,Jämtlands Djurklinik,,8098
Östersund,Cat Spay,Östersund,1895,Jämtlands Djurklinik,,8098
Östersund,Cat Castrate,Östersund,1195,Jämtlands Djurklinik,,8098
Östersund,Cat Vaccination,Östersund,495,Jämtlands Djurklinik,,8098
Östersund,X-Ray & Sedation (HD),Östersund,1800,Jämtlands Djurklinik,,8098
Djursjukhuset Gammelstad,Consultation,Djursjukhuset Gammelstad,1495,Distriktsveterinärerna Piteå,965.0,504
Djursjukhuset Gammelstad,Castrate Dog (20kg),Djursjukhuset Gammelstad,5835,Distriktsveterinärerna Piteå,4625.0,504
Djursjukhuset Gammelstad,Bitch Spay (20kg),Djursjukhuset Gammelstad,9635,Distriktsveterinärerna Piteå,8025.0,504
Djursjukhuset Gammelstad,Dog Vaccination DHPPI,Djursjukhuset Gammelstad,495,Distriktsveterinärerna Piteå,575.0,504
Djursjukhuset Gammelstad,Cat Spay,Djursjukhuset Gammelstad,2090,Distriktsveterinärerna Piteå,1825.0,504
Djursjukhuset Gammelstad,Cat Castrate,Djursjukhuset Gammelstad,1175,Distriktsveterinärerna Piteå,975.0,504
Djursjukhuset Gammelstad,Cat Vaccination,Djursjukhuset Gammelstad,495,Distriktsveterinärerna Piteå,575.0,504
Djursjukhuset Gammelstad,X-Ray & Sedation (HD),Djursjukhuset Gammelstad,2295,Distriktsveterinärerna Piteå,1995.0,504
Djursjukhuset Gammelstad,Consultation,Djursjukhuset Gammelstad,1495,Distriktsveterinärerna Älvsbyn,965.0,504
Djursjukhuset Gammelstad,Castrate Dog (20kg),Djursjukhuset Gammelstad,5835,Distriktsveterinärerna Älvsbyn,4625.0,504
Djursjukhuset Gammelstad,Bitch Spay (20kg),Djursjukhuset Gammelstad,9635,Distriktsveterinärerna Älvsbyn,8025.0,504
Djursjukhuset Gammelstad,Dog Vaccination DHPPI,Djursjukhuset Gammelstad,495,Distriktsveterinärerna Älvsbyn,575.0,504
Djursjukhuset Gammelstad,Cat Spay,Djursjukhuset Gammelstad,2090,Distriktsveterinärerna Älvsbyn,1825.0,504
Djursjukhuset Gammelstad,Cat Castrate,Djursjukhuset Gammelstad,1175,Distriktsveterinärerna Älvsbyn,975.0,504
Djursjukhuset Gammelstad,Cat Vaccination,Djursjukhuset Gammelstad,495,Distriktsveterinärerna Älvsbyn,575.0,504
Djursjukhuset Gammelstad,X-Ray & Sedation (HD),Djursjukhuset Gammelstad,2295,Distriktsveterinärerna Älvsbyn,1995.0,504
Djursjukhuset Gammelstad,Consultation,Djursjukhuset Gammelstad,1495,Distriktsveterinärerna i Kalix/Haparanda/Överkalix,965.0,504
Djursjukhuset Gammelstad,Castrate Dog (20kg),Djursjukhuset Gammelstad,5835,Distriktsveterinärerna i Kalix/Haparanda/Överkalix,4625.0,504
Djursjukhuset Gammelstad,Bitch Spay (20kg),Djursjukhuset Gammelstad,9635,Distriktsveterinärerna i Kalix/Haparanda/Överkalix,8025.0,504
Djursjukhuset Gammelstad,Dog Vaccination DHPPI,Djursjukhuset Gammelstad,495,Distriktsveterinärerna i Kalix/Haparanda/Överkalix,575.0,504
Djursjukhuset Gammelstad,Cat Spay,Djursjukhuset Gammelstad,2090,Distriktsveterinärerna i Kalix/Haparanda/Överkalix,1825.0,504
Djursjukhuset Gammelstad,Cat Castrate,Djursjukhuset Gammelstad,1175,Distriktsveterinärerna i Kalix/Haparanda/Överkalix,975.0,504
Djursjukhuset Gammelstad,Cat Vaccination,Djursjukhuset Gammelstad,495,Distriktsveterinärerna i Kalix/Haparanda/Överkalix,575.0,504
Djursjukhuset Gammelstad,X-Ray & Sedation (HD),Djursjukhuset Gammelstad,2295,Distriktsveterinärerna i Kalix/Haparanda/Överkalix,1995.0,504
Djursjukhuset Gammelstad,Consultation,Djursjukhuset Gammelstad,1495,Luleå Veterinärstation,750.0,504
Djursjukhuset Gammelstad,Castrate Dog (20kg),Djursjukhuset Gammelstad,5835,Luleå Veterinärstation,,504
Djursjukhuset Gammelstad,Bitch Spay (20kg),Djursjukhuset Gammelstad,9635,Luleå Veterinärstation,,504
Djursjukhuset Gammelstad,Dog Vaccination DHPPI,Djursjukhuset Gammelstad,495,Luleå Veterinärstation,440.0,504
Djursjukhuset Gammelstad,Cat Spay,Djursjukhuset Gammelstad,2090,Luleå Veterinärstation,,504
Djursjukhuset Gammelstad,Cat Castrate,Djursjukhuset Gammelstad,1175,Luleå Veterinärstation,1050.0,504
Djursjukhuset Gammelstad,Cat Vaccination,Djursjukhuset Gammelstad,495,Luleå Veterinärstation,,504
Djursjukhuset Gammelstad,X-Ray & Sedation (HD),Djursjukhuset Gammelstad,2295,Luleå Veterinärstation,,504
Veterinärhuset Sundsvall,Consultation,Veterinärhuset Sundsvall,1495,Distriktsveterinärerna Sundsvall,965.0,506
Veterinärhuset Sundsvall,Castrate Dog (20kg),Veterinärhuset Sundsvall,5835,Distriktsveterinärerna Sundsvall,4625.0,506
Veterinärhuset Sundsvall,Bitch Spay (20kg),Veterinärhuset Sundsvall,9635,Distriktsveterinärerna Sundsvall,8025.0,506
Veterinärhuset Sundsvall,Dog Vaccination DHPPI,Veterinärhuset Sundsvall,495,Distriktsveterinärerna Sundsvall,575.0,506
Veterinärhuset Sundsvall,Cat Spay,Veterinärhuset Sundsvall,2090,Distriktsveterinärerna Sundsvall,1825.0,506
Veterinärhuset Sundsvall,Cat Castrate,Veterinärhuset Sundsvall,1175,Distriktsveterinärerna Sundsvall,975.0,506
Veterinärhuset Sundsvall,Cat Vaccination,Veterinärhuset Sundsvall,495,Distriktsveterinärerna Sundsvall,575.0,506
Veterinärhuset Sundsvall,X-Ray & Sedation (HD),Veterinärhuset Sundsvall,2595,Distriktsveterinärerna Sundsvall,1995.0,506
Veterinärhuset Sundsvall,Consultation,Veterinärhuset Sundsvall,1495,Distriktsveterinärerna Hudiksvall,965.0,506
Veterinärhuset Sundsvall,Castrate Dog (20kg),Veterinärhuset Sundsvall,5835,Distriktsveterinärerna Hudiksvall,4625.0,506
Veterinärhuset Sundsvall,Bitch Spay (20kg),Veterinärhuset Sundsvall,9635,Distriktsveterinärerna Hudiksvall,8025.0,506
Veterinärhuset Sundsvall,Dog Vaccination DHPPI,Veterinärhuset Sundsvall,495,Distriktsveterinärerna Hudiksvall,575.0,506
Veterinärhuset Sundsvall,Cat Spay,Veterinärhuset Sundsvall,2090,Distriktsveterinärerna Hudiksvall,1825.0,506
Veterinärhuset Sundsvall,Cat Castrate,Veterinärhuset Sundsvall,1175,Distriktsveterinärerna Hudiksvall,975.0,506
Veterinärhuset Sundsvall,Cat Vaccination,Veterinärhuset Sundsvall,495,Distriktsveterinärerna Hudiksvall,575.0,506
Veterinärhuset Sundsvall,X-Ray & Sedation (HD),Veterinärhuset Sundsvall,2595,Distriktsveterinärerna Hudiksvall,1995.0,506
Veterinärhuset Sundsvall,Consultation,Veterinärhuset Sundsvall,1495,Distriktsveterinärerna Sollefteå,965.0,506
Veterinärhuset Sundsvall,Castrate Dog (20kg),Veterinärhuset Sundsvall,5835,Distriktsveterinärerna Sollefteå,4625.0,506
Veterinärhuset Sundsvall,Bitch Spay (20kg),Veterinärhuset Sundsvall,9635,Distriktsveterinärerna Sollefteå,8025.0,506
Veterinärhuset Sundsvall,Dog Vaccination DHPPI,Veterinärhuset Sundsvall,495,Distriktsveterinärerna Sollefteå,575.0,506
Veterinärhuset Sundsvall,Cat Spay,Veterinärhuset Sundsvall,2090,Distriktsveterinärerna Sollefteå,1825.0,506
Veterinärhuset Sundsvall,Cat Castrate,Veterinärhuset Sundsvall,1175,Distriktsveterinärerna Sollefteå,975.0,506
Veterinärhuset Sundsvall,Cat Vaccination,Veterinärhuset Sundsvall,495,Distriktsveterinärerna Sollefteå,575.0,506
Veterinärhuset Sundsvall,X-Ray & Sedation (HD),Veterinärhuset Sundsvall,2595,Distriktsveterinärerna Sollefteå,1995.0,506
Veterinärhuset Sundsvall,Consultation,Veterinärhuset Sundsvall,1495,Sundsvalls Veterinärmottagning,890.0,506
Veterinärhuset Sundsvall,Castrate Dog (20kg),Veterinärhuset Sundsvall,5835,Sundsvalls Veterinärmottagning,6500.0,506
Veterinärhuset Sundsvall,Bitch Spay (20kg),Veterinärhuset Sundsvall,9635,Sundsvalls Veterinärmottagning,,506
Veterinärhuset Sundsvall,Dog Vaccination DHPPI,Veterinärhuset Sundsvall,495,Sundsvalls Veterinärmottagning,,506
Veterinärhuset Sundsvall,Cat Spay,Veterinärhuset Sundsvall,2090,Sundsvalls Veterinärmottagning,1850.0,506
Veterinärhuset Sundsvall,Cat Castrate,Veterinärhuset Sundsvall,1175,Sundsvalls Veterinärmottagning,1050.0,506
Veterinärhuset Sundsvall,Cat Vaccination,Veterinärhuset Sundsvall,495,Sundsvalls Veterinärmottagning,,506
Veterinärhuset Sundsvall,X-Ray & Sedation (HD),Veterinärhuset Sundsvall,2595,Sundsvalls Veterinärmottagning,,506
Djursjukhuset Växjö,Consultation,Djursjukhuset Växjö,1230,AniCura Nässjö Djurklinik,0.0,109
Djursjukhuset Växjö,Castrate Dog (20kg),Djursjukhuset Växjö,5560,AniCura Nässjö Djurklinik,0.0,109
Djursjukhuset Växjö,Bitch Spay (20kg),Djursjukhuset Växjö,9175,AniCura Nässjö Djurklinik,0.0,109
Djursjukhuset Växjö,Dog Vaccination DHPPI,Djursjukhuset Växjö,495,AniCura Nässjö Djurklinik,0.0,109
Djursjukhuset Växjö,Cat Spay,Djursjukhuset Växjö,1990,AniCura Nässjö Djurklinik,0.0,109
Djursjukhuset Växjö,Cat Castrate,Djursjukhuset Växjö,1120,AniCura Nässjö Djurklinik,0.0,109
Djursjukhuset Växjö,Cat Vaccination,Djursjukhuset Växjö,495,AniCura Nässjö Djurklinik,0.0,109
Djursjukhuset Växjö,X-Ray & Sedation (HD),Djursjukhuset Växjö,2095,AniCura Nässjö Djurklinik,0.0,109
Djursjukhuset Växjö,Consultation,Djursjukhuset Växjö,1230,AniCura Bromölla,1050.0,109
Djursjukhuset Växjö,Castrate Dog (20kg),Djursjukhuset Växjö,5560,AniCura Bromölla,4900.0,109
Djursjukhuset Växjö,Bitch Spay (20kg),Djursjukhuset Växjö,9175,AniCura Bromölla,8590.0,109
Djursjukhuset Växjö,Dog Vaccination DHPPI,Djursjukhuset Växjö,495,AniCura Bromölla,550.0,109
Djursjukhuset Växjö,Cat Spay,Djursjukhuset Växjö,1990,AniCura Bromölla,1950.0,109
Djursjukhuset Växjö,Cat Castrate,Djursjukhuset Växjö,1120,AniCura Bromölla,950.0,109
Djursjukhuset Växjö,Cat Vaccination,Djursjukhuset Växjö,495,AniCura Bromölla,550.0,109
Djursjukhuset Växjö,X-Ray & Sedation (HD),Djursjukhuset Växjö,2095,AniCura Bromölla,1760.0,109
Djursjukhuset Växjö,Consultation,Djursjukhuset Växjö,1230,Distriktsveterinärerna Huskvarna,965.0,109
Djursjukhuset Växjö,Castrate Dog (20kg),Djursjukhuset Växjö,5560,Distriktsveterinärerna Huskvarna,4625.0,109
Djursjukhuset Växjö,Bitch Spay (20kg),Djursjukhuset Växjö,9175,Distriktsveterinärerna Huskvarna,8025.0,109
Djursjukhuset Växjö,Dog Vaccination DHPPI,Djursjukhuset Växjö,495,Distriktsveterinärerna Huskvarna,575.0,109
Djursjukhuset Växjö,Cat Spay,Djursjukhuset Växjö,1990,Distriktsveterinärerna Huskvarna,1825.0,109
Djursjukhuset Växjö,Cat Castrate,Djursjukhuset Växjö,1120,Distriktsveterinärerna Huskvarna,975.0,109
Djursjukhuset Växjö,Cat Vaccination,Djursjukhuset Växjö,495,Distriktsveterinärerna Huskvarna,575.0,109
Djursjukhuset Växjö,X-Ray & Sedation (HD),Djursjukhuset Växjö,2095,Distriktsveterinärerna Huskvarna,1995.0,109
Djursjukhuset Växjö,Consultation,Djursjukhuset Växjö,1230,Smådjursdepån i Växjö,785.0,109
Djursjukhuset Växjö,Castrate Dog (20kg),Djursjukhuset Växjö,5560,Smådjursdepån i Växjö,4395.0,109
Djursjukhuset Växjö,Bitch Spay (20kg),Djursjukhuset Växjö,9175,Smådjursdepån i Växjö,,109
Djursjukhuset Växjö,Dog Vaccination DHPPI,Djursjukhuset Växjö,495,Smådjursdepån i Växjö,,109
Djursjukhuset Växjö,Cat Spay,Djursjukhuset Växjö,1990,Smådjursdepån i Växjö,1255.0,109
Djursjukhuset Växjö,Cat Castrate,Djursjukhuset Växjö,1120,Smådjursdepån i Växjö,710.0,109
Djursjukhuset Växjö,Cat Vaccination,Djursjukhuset Växjö,495,Smådjursdepån i Växjö,,109
Djursjukhuset Växjö,X-Ray & Sedation (HD),Djursjukhuset Växjö,2095,Smådjursdepån i Växjö,,109
Uppsala Veterinärklinik,Consultation,Uppsala Veterinärklinik,1640,Distriktsveterinärerna Tierp/Östhammar,965.0,8088
Uppsala Veterinärklinik,Castrate Dog (20kg),Uppsala Veterinärklinik,6395,Distriktsveterinärerna Tierp/Östhammar,4625.0,8088
Uppsala Veterinärklinik,Bitch Spay (20kg),Uppsala Veterinärklinik,10555,Distriktsveterinärerna Tierp/Östhammar,8025.0,8088
Uppsala Veterinärklinik,Dog Vaccination DHPPI,Uppsala Veterinärklinik,495,Distriktsveterinärerna Tierp/Östhammar,575.0,8088
Uppsala Veterinärklinik,Cat Spay,Uppsala Veterinärklinik,2285,Distriktsveterinärerna Tierp/Östhammar,1825.0,8088
Uppsala Veterinärklinik,Cat Castrate,Uppsala Veterinärklinik,1290,Distriktsveterinärerna Tierp/Östhammar,975.0,8088
Uppsala Veterinärklinik,Cat Vaccination,Uppsala Veterinärklinik,495,Distriktsveterinärerna Tierp/Östhammar,575.0,8088
Uppsala Veterinärklinik,X-Ray & Sedation (HD),Uppsala Veterinärklinik,2495,Distriktsveterinärerna Tierp/Östhammar,1995.0,8088
Uppsala Veterinärklinik,Consultation,Uppsala Veterinärklinik,1640,Anicura Djursjukhuset Albano,1600.0,8088
Uppsala Veterinärklinik,Castrate Dog (20kg),Uppsala Veterinärklinik,6395,Anicura Djursjukhuset Albano,8290.0,8088
Uppsala Veterinärklinik,Bitch Spay (20kg),Uppsala Veterinärklinik,10555,Anicura Djursjukhuset Albano,11220.0,8088
Uppsala Veterinärklinik,Dog Vaccination DHPPI,Uppsala Veterinärklinik,495,Anicura Djursjukhuset Albano,700.0,8088
Uppsala Veterinärklinik,Cat Spay,Uppsala Veterinärklinik,2285,Anicura Djursjukhuset Albano,0.0,8088
Uppsala Veterinärklinik,Cat Castrate,Uppsala Veterinärklinik,1290,Anicura Djursjukhuset Albano,0.0,8088
Uppsala Veterinärklinik,Cat Vaccination,Uppsala Veterinärklinik,495,Anicura Djursjukhuset Albano,700.0,8088
Uppsala Veterinärklinik,X-Ray & Sedation (HD),Uppsala Veterinärklinik,2495,Anicura Djursjukhuset Albano,0.0,8088
Uppsala Veterinärklinik,Consultation,Uppsala Veterinärklinik,1640,Distriktsveterinärerna Östhammar,965.0,8088
Uppsala Veterinärklinik,Castrate Dog (20kg),Uppsala Veterinärklinik,6395,Distriktsveterinärerna Östhammar,4625.0,8088
Uppsala Veterinärklinik,Bitch Spay (20kg),Uppsala Veterinärklinik,10555,Distriktsveterinärerna Östhammar,8025.0,8088
Uppsala Veterinärklinik,Dog Vaccination DHPPI,Uppsala Veterinärklinik,495,Distriktsveterinärerna Östhammar,575.0,8088
Uppsala Veterinärklinik,Cat Spay,Uppsala Veterinärklinik,2285,Distriktsveterinärerna Östhammar,1825.0,8088
Uppsala Veterinärklinik,Cat Castrate,Uppsala Veterinärklinik,1290,Distriktsveterinärerna Östhammar,975.0,8088
Uppsala Veterinärklinik,Cat Vaccination,Uppsala Veterinärklinik,495,Distriktsveterinärerna Östhammar,575.0,8088
Uppsala Veterinärklinik,X-Ray & Sedation (HD),Uppsala Veterinärklinik,2495,Distriktsveterinärerna Östhammar,1995.0,8088
Uppsala Veterinärklinik,Consultation,Uppsala Veterinärklinik,1640,Rembackens Djursjukhus,,8088
Uppsala Veterinärklinik,Castrate Dog (20kg),Uppsala Veterinärklinik,6395,Rembackens Djursjukhus,,8088
Uppsala Veterinärklinik,Bitch Spay (20kg),Uppsala Veterinärklinik,10555,Rembackens Djursjukhus,,8088
Uppsala Veterinärklinik,Dog Vaccination DHPPI,Uppsala Veterinärklinik,495,Rembackens Djursjukhus,,8088
Uppsala Veterinärklinik,Cat Spay,Uppsala Veterinärklinik,2285,Rembackens Djursjukhus,,8088
Uppsala Veterinärklinik,Cat Castrate,Uppsala Veterinärklinik,1290,Rembackens Djursjukhus,,8088
Uppsala Veterinärklinik,Cat Vaccination,Uppsala Veterinärklinik,495,Rembackens Djursjukhus,,8088
Uppsala Veterinärklinik,X-Ray & Sedation (HD),Uppsala Veterinärklinik,2495,Rembackens Djursjukhus,,8088
Valla Djursjukhus Linköping,Consultation,Valla Djursjukhus Linköping,1495,AniCura Djurdoktorn i Linköping,1480.0,400
Valla Djursjukhus Linköping,Castrate Dog (20kg),Valla Djursjukhus Linköping,5835,AniCura Djurdoktorn i Linköping,6740.0,400
Valla Djursjukhus Linköping,Bitch Spay (20kg),Valla Djursjukhus Linköping,9635,AniCura Djurdoktorn i Linköping,10000.0,400
Valla Djursjukhus Linköping,Dog Vaccination DHPPI,Valla Djursjukhus Linköping,495,AniCura Djurdoktorn i Linköping,600.0,400
Valla Djursjukhus Linköping,Cat Spay,Valla Djursjukhus Linköping,2090,AniCura Djurdoktorn i Linköping,2130.0,400
Valla Djursjukhus Linköping,Cat Castrate,Valla Djursjukhus Linköping,1175,AniCura Djurdoktorn i Linköping,1210.0,400
Valla Djursjukhus Linköping,Cat Vaccination,Valla Djursjukhus Linköping,495,AniCura Djurdoktorn i Linköping,600.0,400
Valla Djursjukhus Linköping,X-Ray & Sedation (HD),Valla Djursjukhus Linköping,2295,AniCura Djurdoktorn i Linköping,0.0,400
Valla Djursjukhus Linköping,Consultation,Valla Djursjukhus Linköping,1495,AniCura Norsholms Djursjukhus,1480.0,400
Valla Djursjukhus Linköping,Castrate Dog (20kg),Valla Djursjukhus Linköping,5835,AniCura Norsholms Djursjukhus,6810.0,400
Valla Djursjukhus Linköping,Bitch Spay (20kg),Valla Djursjukhus Linköping,9635,AniCura Norsholms Djursjukhus,10100.0,400
Valla Djursjukhus Linköping,Dog Vaccination DHPPI,Valla Djursjukhus Linköping,495,AniCura Norsholms Djursjukhus,600.0,400
Valla Djursjukhus Linköping,Cat Spay,Valla Djursjukhus Linköping,2090,AniCura Norsholms Djursjukhus,2160.0,400
Valla Djursjukhus Linköping,Cat Castrate,Valla Djursjukhus Linköping,1175,AniCura Norsholms Djursjukhus,1230.0,400
Valla Djursjukhus Linköping,Cat Vaccination,Valla Djursjukhus Linköping,495,AniCura Norsholms Djursjukhus,600.0,400
